Ticket_ID,Customer_Name,Customer_Age,Customer_Gender,Product_Purchased,Date,Ticket_Type,Ticket_Subject,Ticket_Status,Priority,Channel,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating,Category,Resolution_Duration,Priority_Score,Cluster_Name,Cluster_ID,Country,Latitude,Longitude,SLA_Breach,Efficiency_Score
4193,Katherine Potter,42,Female,Nintendo Switch,2021-01-10,Technical issue,Product setup,Closed,Critical,Chat,2023-06-01 21:49:08,2023-06-01 08:28:08,3.0,Other,8.46888888888889,4,High Priority Issues,2,India,20.5937,78.9629,False,0.4723169771713461
4201,Joseph Doyle,33,Male,GoPro Hero,2020-06-03,Cancellation request,Software bug,Closed,Medium,Chat,2023-06-01 16:13:17,2023-06-01 18:30:17,4.0,Technical Issue,18.50472222222222,2,Fast & Satisfied,1,USA,37.0902,-95.7129,True,0.10808051998739061
4211,Kimberly Turner,38,Male,Nest Thermostat,2021-08-11,Technical issue,Cancellation request,Closed,Critical,Phone,2023-06-01 03:30:30,2023-06-01 07:20:30,1.0,Feature Request,7.341666666666667,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.5448354143019296
4212,Caitlyn Keith,28,Other,LG Washing Machine,2021-12-18,Product inquiry,Software bug,Closed,Low,Phone,2023-06-01 10:33:32,2023-06-01 18:37:32,1.0,Technical Issue,18.62555555555555,1,Standard Service,3,USA,37.0902,-95.7129,True,0.05368967368609439
4214,Mark White,27,Male,LG Washing Machine,2020-08-28,Refund request,Software bug,Closed,Low,Email,2023-06-01 06:39:34,2023-06-01 02:08:34,4.0,Technical Issue,2.142777777777778,1,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.46668395125745393
4218,James Barber,49,Other,Bose QuietComfort,2020-09-13,Technical issue,Display issue,Closed,Low,Social media,2023-06-01 23:14:40,2023-06-01 10:46:40,4.0,Technical Issue,10.77777777777778,1,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.09278350515463915
4230,Glen Cox,46,Female,Canon DSLR Camera,2020-11-19,Product inquiry,Network problem,Closed,Critical,Email,2023-06-01 13:34:56,2023-06-01 15:43:56,4.0,Other,15.73222222222222,4,Fast & Satisfied,1,India,20.5937,78.9629,False,0.25425524401440786
4232,Jeremy Barrera,37,Female,Asus ROG,2021-02-02,Cancellation request,Product setup,Closed,Critical,Social media,2023-06-01 15:49:00,2023-06-01 08:35:00,3.0,Other,8.583333333333334,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.4660194174757281
4234,Virginia Smith,45,Female,Canon EOS,2020-12-26,Refund request,Hardware issue,Closed,High,Social media,2023-06-01 04:21:03,2023-06-01 03:22:03,1.0,Technical Issue,3.3675,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.8908685968819599
4235,Caroline Moore,31,Female,Samsung Soundbar,2021-07-30,Cancellation request,Product compatibility,Closed,High,Chat,2023-06-01 14:27:03,2023-06-01 19:50:03,1.0,Other,19.83416666666667,3,High Priority Issues,2,UK,55.3781,-3.436,True,0.15125414898533673
4236,Mr. Shawn Bruce,42,Male,Nintendo Switch,2021-10-16,Refund request,Cancellation request,Closed,Critical,Phone,2023-06-01 12:43:04,2023-06-01 07:25:04,1.0,Feature Request,7.417777777777777,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.5392450569203115
4238,Zoe White,35,Male,Dyson Vacuum Cleaner,2021-02-27,Cancellation request,Product compatibility,Closed,Low,Phone,2023-06-01 04:42:07,2023-05-31 23:37:07,1.0,Other,23.61861111111111,1,Standard Service,3,Canada,56.1304,-106.3468,True,0.04233949216131346
4240,Michele Gutierrez MD,48,Female,Asus ROG,2021-11-19,Cancellation request,Software bug,Closed,Critical,Phone,2023-06-01 19:22:11,2023-06-01 11:42:11,4.0,Technical Issue,11.70305555555556,4,Fast & Satisfied,1,India,20.5937,78.9629,False,0.34179108020222626
4242,Dawn Perez,61,Male,Microsoft Office,2021-04-19,Billing inquiry,Software bug,Closed,Medium,Chat,2023-06-01 11:31:14,2023-06-01 20:24:14,5.0,Technical Issue,20.40388888888889,2,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.09802052985541972
4243,Kathryn Torres,67,Other,Sony Xperia,2020-01-14,Cancellation request,Peripheral compatibility,Closed,Critical,Email,2023-06-01 00:30:16,2023-06-01 19:16:16,4.0,Other,19.27111111111111,4,Fast & Satisfied,1,USA,37.0902,-95.7129,True,0.20756457564575645
4244,Janet Harris,58,Other,Dyson Vacuum Cleaner,2020-12-11,Refund request,Account access,Closed,High,Email,2023-06-01 15:05:16,2023-06-01 09:28:16,1.0,Authentication,9.471111111111112,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.31675269826372593
4247,Alyssa Bryant,25,Female,Sony PlayStation,2021-11-11,Refund request,Cancellation request,Closed,High,Social media,2023-06-01 15:05:20,2023-06-01 19:48:20,2.0,Feature Request,19.80555555555556,3,High Priority Issues,2,India,20.5937,78.9629,True,0.15147265077138847
4254,Thomas Rios,56,Male,Apple AirPods,2021-03-15,Billing inquiry,Data loss,Closed,High,Email,2023-06-01 01:30:28,2023-06-01 14:32:28,5.0,Other,14.54111111111111,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.20631160693818293
4257,Melinda Cook,54,Male,Bose QuietComfort,2021-08-23,Product inquiry,Data loss,Closed,Critical,Phone,2023-06-01 07:59:31,2023-06-01 01:38:31,3.0,Other,1.641944444444444,4,High Priority Issues,2,Germany,51.1657,10.4515,False,2.4361360175943165
4259,Mark Ross,55,Male,LG Washing Machine,2021-11-05,Product inquiry,Product setup,Closed,Medium,Phone,2023-06-01 22:43:34,2023-06-01 19:56:34,2.0,Other,19.94277777777778,2,Standard Service,3,UK,55.3781,-3.436,True,0.10028693205560352
4265,Henry Newman Jr.,67,Other,PlayStation,2020-06-20,Cancellation request,Installation support,Closed,Critical,Email,2023-06-01 18:04:40,2023-06-01 18:35:40,4.0,Other,18.59444444444444,4,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.21511801613385123
4267,Cynthia Edwards,47,Female,Adobe Photoshop,2020-11-05,Cancellation request,Product recommendation,Closed,Critical,Email,2023-06-01 06:55:42,2023-06-01 17:14:42,4.0,Other,17.245,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.2319512902290519
4268,Karen Zimmerman,58,Female,Nintendo Switch Pro Controller,2020-06-06,Technical issue,Software bug,Closed,Critical,Email,2023-06-01 03:50:44,2023-06-01 16:43:44,2.0,Technical Issue,16.72888888888889,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.23910733262486716
4269,Susan Lang,56,Other,Nikon D,2020-04-24,Cancellation request,Display issue,Closed,Low,Email,2023-06-01 04:25:46,2023-06-01 02:42:46,4.0,Technical Issue,2.712777777777778,1,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.3686258447675609
4275,Francis Mitchell,33,Male,Microsoft Surface,2020-08-01,Billing inquiry,Product compatibility,Closed,Medium,Chat,2023-06-01 06:32:54,2023-06-01 10:06:54,2.0,Other,10.115,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.1977261492832427
4282,Diana Evans,40,Other,Amazon Kindle,2021-07-29,Technical issue,Delivery problem,Closed,Medium,Chat,2023-06-01 10:46:04,2023-06-01 06:13:04,2.0,Order & Delivery,6.217777777777778,2,Standard Service,3,USA,37.0902,-95.7129,False,0.32165832737669764
4285,Debra Ortiz MD,45,Female,Dyson Vacuum Cleaner,2020-10-31,Technical issue,Product recommendation,Closed,Low,Phone,2023-06-01 05:38:09,2023-06-01 08:15:09,3.0,Other,8.2525,1,Standard Service,3,UK,55.3781,-3.436,False,0.12117540139351712
4288,Timothy Baker,42,Female,LG Smart TV,2021-10-07,Technical issue,Data loss,Closed,Critical,Chat,2023-06-01 08:52:13,2023-06-01 16:13:13,4.0,Other,16.22027777777778,4,Fast & Satisfied,1,India,20.5937,78.9629,False,0.24660490127241275
4292,Anthony Rivera,20,Female,HP Pavilion,2021-09-13,Billing inquiry,Account access,Closed,Low,Email,2023-06-01 22:33:18,2023-06-01 22:41:18,3.0,Authentication,22.68833333333333,1,Standard Service,3,USA,37.0902,-95.7129,True,0.04407551605083377
4302,Joseph Obrien,60,Other,Autodesk AutoCAD,2020-12-22,Product inquiry,Software bug,Closed,Medium,Social media,2023-06-01 22:27:31,2023-06-01 08:41:31,3.0,Technical Issue,8.691944444444445,2,Standard Service,3,India,20.5937,78.9629,False,0.23009811127800325
4305,Patricia Graves,41,Male,Fitbit Versa Smartwatch,2020-03-25,Billing inquiry,Product recommendation,Closed,Medium,Chat,2023-06-01 21:48:35,2023-06-01 04:46:35,1.0,Other,4.776388888888889,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.41872637394591455
4311,Brian Morales,47,Male,Nikon D,2020-10-06,Cancellation request,Display issue,Closed,Critical,Phone,2023-06-01 18:32:42,2023-06-01 10:24:42,4.0,Technical Issue,10.41166666666667,4,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.3841844085160876
4315,Carlos Moore,18,Female,MacBook Pro,2020-02-03,Product inquiry,Installation support,Closed,Critical,Email,2023-06-01 22:59:47,2023-06-01 09:05:47,2.0,Other,9.096388888888889,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.4397349375515314
4324,Jeffrey English,45,Other,Bose QuietComfort,2020-01-24,Technical issue,Refund request,Closed,Low,Social media,2023-06-01 15:29:00,2023-06-01 06:29:00,3.0,Billing,6.483333333333333,1,Standard Service,3,India,20.5937,78.9629,False,0.15424164524421594
4334,Stephen Gonzalez,46,Male,Canon EOS,2021-07-18,Billing inquiry,Display issue,Closed,Medium,Social media,2023-06-01 08:16:14,2023-06-01 17:39:14,5.0,Technical Issue,17.65388888888889,2,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.1132894861063033
4336,Tara Torres,46,Male,Sony Xperia,2021-12-30,Cancellation request,Display issue,Closed,Critical,Email,2023-06-01 03:09:17,2023-06-01 13:58:17,2.0,Technical Issue,13.97138888888889,4,High Priority Issues,2,India,20.5937,78.9629,False,0.2862993816728632
4337,Scott Adams,61,Male,Philips Hue Lights,2021-07-13,Product inquiry,Network problem,Closed,Critical,Chat,2023-06-01 05:14:19,2023-06-01 09:10:19,3.0,Other,9.171944444444444,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.4361125412641207
4340,David Diaz MD,57,Other,LG OLED,2021-03-02,Technical issue,Product recommendation,Closed,High,Chat,2023-06-01 17:06:22,2023-06-01 20:15:22,4.0,Other,20.25611111111111,3,Fast & Satisfied,1,USA,37.0902,-95.7129,True,0.14810345300458025
4343,Loretta Mclaughlin,48,Male,LG Smart TV,2020-10-07,Refund request,Cancellation request,Closed,Low,Chat,2023-06-01 09:02:27,2023-06-01 15:44:27,5.0,Feature Request,15.74083333333333,1,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.06352903806448199
4352,Susan Duncan,58,Female,Google Pixel,2020-09-17,Cancellation request,Product recommendation,Closed,High,Phone,2023-06-01 03:53:41,2023-06-01 09:12:41,5.0,Other,9.211388888888889,3,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.3256837851693254
4355,April Anthony,55,Other,Microsoft Office,2020-04-12,Billing inquiry,Installation support,Closed,High,Chat,2023-06-01 07:34:45,2023-06-01 16:23:45,3.0,Other,16.39583333333333,3,High Priority Issues,2,India,20.5937,78.9629,False,0.18297331639135964
4357,Justin Wilkerson,31,Male,Nintendo Switch,2021-12-08,Cancellation request,Data loss,Closed,Medium,Email,2023-06-01 11:13:47,2023-06-01 09:37:47,3.0,Other,9.629722222222222,2,Standard Service,3,Germany,51.1657,10.4515,False,0.20769031067008972
4361,Tina Peters,68,Female,Adobe Photoshop,2020-07-14,Cancellation request,Battery life,Closed,Medium,Phone,2023-06-01 08:22:55,2023-06-01 03:15:55,1.0,Other,3.265277777777778,2,Standard Service,3,USA,37.0902,-95.7129,False,0.6125053168864313
4368,Miss Donna Graham DDS,53,Male,Amazon Echo,2020-02-22,Product inquiry,Delivery problem,Closed,High,Social media,2023-06-01 16:08:05,2023-06-01 20:11:05,4.0,Order & Delivery,20.18472222222222,3,Fast & Satisfied,1,USA,37.0902,-95.7129,True,0.1486272620931673
4375,Antonio White,40,Female,Bose SoundLink Speaker,2021-10-10,Billing inquiry,Network problem,Closed,Critical,Social media,2023-06-01 09:20:14,2023-06-01 15:25:14,5.0,Other,15.42055555555556,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.25939402673199546
4378,Olivia Riggs,63,Male,Autodesk AutoCAD,2020-05-05,Product inquiry,Delivery problem,Closed,Critical,Phone,2023-06-01 20:12:18,2023-05-31 23:55:18,3.0,Order & Delivery,23.92166666666667,4,High Priority Issues,2,USA,37.0902,-95.7129,True,0.16721242945725628
4379,Cathy Rodriguez,46,Male,Lenovo ThinkPad,2020-08-06,Billing inquiry,Product compatibility,Closed,Critical,Chat,2023-06-01 00:52:19,2023-06-01 22:27:19,4.0,Other,22.45527777777778,4,Fast & Satisfied,1,USA,37.0902,-95.7129,True,0.17813184230383847
4380,Barbara Gregory,24,Female,Sony 4K HDR TV,2020-05-04,Billing inquiry,Refund request,Closed,Critical,Email,2023-06-01 04:48:20,2023-06-01 02:29:20,4.0,Billing,2.488888888888889,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,1.6071428571428572
4383,Jennifer Hunt,28,Female,Nintendo Switch Pro Controller,2020-03-29,Billing inquiry,Product setup,Closed,Critical,Email,2023-06-01 11:04:25,2023-06-01 14:56:25,2.0,Other,14.94027777777778,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.26773263921167606
4384,Teresa Medina,49,Other,Sony 4K HDR TV,2020-10-25,Billing inquiry,Network problem,Closed,Critical,Phone,2023-06-01 17:57:27,2023-06-01 20:35:27,5.0,Other,20.59083333333333,4,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.19426120037233402
4386,Cassandra Warren,67,Other,Dyson Vacuum Cleaner,2020-10-09,Billing inquiry,Refund request,Closed,Medium,Email,2023-06-01 15:52:28,2023-06-01 15:59:28,4.0,Billing,15.99111111111111,2,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.12506948304613674
4389,Jeremy Brown,27,Female,Sony Xperia,2020-10-03,Cancellation request,Installation support,Closed,Critical,Social media,2023-06-01 13:26:33,2023-06-01 15:33:33,4.0,Other,15.55916666666667,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.25708317711959716
4391,Anthony Rivera,65,Male,MacBook Pro,2020-10-06,Billing inquiry,Delivery problem,Closed,Low,Chat,2023-06-01 11:45:37,2023-06-01 18:01:37,3.0,Order & Delivery,18.02694444444445,1,Standard Service,3,UK,55.3781,-3.436,True,0.055472517990045746
4399,Jeremy Bean,27,Female,LG Washing Machine,2021-01-05,Refund request,Product recommendation,Closed,Critical,Social media,2023-06-01 00:48:48,2023-06-01 07:16:48,5.0,Other,7.28,4,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.5494505494505494
4400,Alicia Martin,53,Female,Canon DSLR Camera,2021-02-21,Refund request,Account access,Closed,Medium,Phone,2023-06-01 05:33:50,2023-06-01 22:46:50,4.0,Authentication,22.78055555555556,2,Fast & Satisfied,1,Germany,51.1657,10.4515,True,0.087794171442507
4401,Rebecca Smith,69,Other,Nintendo Switch,2021-02-09,Product inquiry,Product recommendation,Closed,High,Chat,2023-06-01 14:51:52,2023-06-01 23:07:52,1.0,Other,23.13111111111111,3,High Priority Issues,2,Canada,56.1304,-106.3468,True,0.12969545585550965
4405,Patrick Davis,19,Other,LG Smart TV,2020-01-13,Product inquiry,Software bug,Closed,High,Chat,2023-05-31 23:53:55,2023-06-01 02:02:55,2.0,Technical Issue,2.048611111111111,3,High Priority Issues,2,India,20.5937,78.9629,False,1.464406779661017
4409,Kayla Flores,48,Male,Adobe Photoshop,2020-08-29,Cancellation request,Peripheral compatibility,Closed,Low,Chat,2023-06-01 18:51:00,2023-06-01 06:01:00,3.0,Other,6.016666666666667,1,Standard Service,3,India,20.5937,78.9629,False,0.16620498614958448
4411,Brandon Wagner,63,Female,GoPro Action Camera,2020-08-04,Technical issue,Product setup,Closed,High,Email,2023-06-01 08:11:03,2023-06-01 14:36:03,3.0,Other,14.60083333333333,3,High Priority Issues,2,USA,37.0902,-95.7129,False,0.20546772444495182
4413,Dakota Lucas,61,Male,Philips Hue Lights,2021-06-29,Refund request,Refund request,Closed,Medium,Email,2023-06-01 14:00:06,2023-06-01 08:39:06,2.0,Billing,8.651666666666667,2,Standard Service,3,Germany,51.1657,10.4515,False,0.23116933153534963
4416,Jason Harvey,43,Male,Dell XPS,2020-07-19,Refund request,Peripheral compatibility,Closed,Medium,Phone,2023-06-01 14:38:10,2023-06-01 18:12:10,3.0,Other,18.20277777777778,2,Standard Service,3,Germany,51.1657,10.4515,True,0.10987334045475354
4418,Michael Riggs,56,Female,Sony Xperia,2020-05-18,Refund request,Delivery problem,Closed,Low,Email,2023-06-01 06:40:12,2023-06-01 14:15:12,5.0,Order & Delivery,14.25333333333333,1,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.07015902712815716
4421,Caroline Krueger,65,Other,Sony Xperia,2021-02-04,Technical issue,Software bug,Closed,Medium,Chat,2023-06-01 13:51:14,2023-06-01 12:14:14,2.0,Technical Issue,12.23722222222222,2,Standard Service,3,UK,55.3781,-3.436,False,0.16343578335678943
4424,Kimberly Smith,31,Female,Microsoft Xbox Controller,2020-12-09,Cancellation request,Installation support,Closed,Critical,Social media,2023-06-01 04:05:18,2023-06-01 10:37:18,2.0,Other,10.62166666666667,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.37658873372038276
4425,Michelle Smith,42,Female,MacBook Pro,2021-06-13,Product inquiry,Account access,Closed,Medium,Social media,2023-06-01 07:05:20,2023-06-01 06:50:20,3.0,Authentication,6.838888888888889,2,Standard Service,3,UK,55.3781,-3.436,False,0.2924451665312754
4426,Darius Larson,45,Male,HP Pavilion,2020-04-02,Billing inquiry,Installation support,Closed,Critical,Chat,2023-06-01 03:35:22,2023-06-01 06:24:22,2.0,Other,6.406111111111112,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.6244037811117855
4427,Tiffany Moore,56,Female,Microsoft Surface,2021-01-18,Technical issue,Refund request,Closed,Low,Chat,2023-06-01 10:49:23,2023-06-01 04:17:23,5.0,Billing,4.289722222222222,1,Fast & Satisfied,1,India,20.5937,78.9629,False,0.23311532733277213
4433,Lori Diaz,58,Other,Nintendo Switch,2020-06-20,Technical issue,Payment issue,Closed,Critical,Social media,2023-06-01 21:21:30,2023-06-01 01:38:30,1.0,Billing,1.641666666666667,4,High Priority Issues,2,India,20.5937,78.9629,False,2.436548223350253
4434,Brandon Salazar,37,Male,LG Washing Machine,2020-01-05,Technical issue,Installation support,Closed,High,Chat,2023-06-01 15:56:31,2023-06-01 05:01:31,4.0,Other,5.025277777777778,3,Fast & Satisfied,1,India,20.5937,78.9629,False,0.5969819247139461
4438,Matthew Anderson,19,Male,Samsung Galaxy,2021-10-21,Product inquiry,Software bug,Closed,Critical,Phone,2023-06-01 12:36:36,2023-06-01 07:27:36,1.0,Technical Issue,7.46,4,High Priority Issues,2,USA,37.0902,-95.7129,False,0.5361930294906166
4440,Elizabeth Andersen,48,Female,Bose QuietComfort,2020-07-23,Product inquiry,Network problem,Closed,Critical,Chat,2023-06-01 02:31:39,2023-06-01 10:49:39,4.0,Other,10.8275,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.36942969291156774
4443,Douglas Gonzalez,24,Male,Fitbit Charge,2020-01-31,Billing inquiry,Product setup,Closed,Medium,Email,2023-06-01 08:18:44,2023-06-01 04:11:44,2.0,Other,4.195555555555556,2,Standard Service,3,India,20.5937,78.9629,False,0.47669491525423724
4453,Kristina Cook,45,Male,Canon DSLR Camera,2021-11-04,Billing inquiry,Battery life,Closed,Critical,Phone,2023-06-01 15:51:59,2023-06-01 03:56:59,5.0,Other,3.949722222222222,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,1.0127294465152261
4454,Mark Johnson,48,Male,Dell XPS,2021-07-29,Cancellation request,Refund request,Closed,High,Email,2023-06-01 02:30:00,2023-06-01 01:01:00,1.0,Billing,1.016666666666667,3,High Priority Issues,2,Germany,51.1657,10.4515,False,2.9508196721311464
4458,Marcus Schneider,66,Female,Samsung Soundbar,2020-03-22,Product inquiry,Payment issue,Closed,Low,Email,2023-06-01 14:33:06,2023-06-01 04:08:06,1.0,Billing,4.135,1,Standard Service,3,India,20.5937,78.9629,False,0.2418379685610641
4460,Eddie White,56,Other,GoPro Hero,2020-01-02,Technical issue,Product compatibility,Closed,Medium,Social media,2023-06-01 20:04:09,2023-06-01 19:05:09,5.0,Other,19.08583333333333,2,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.10478976553289963
4463,Samantha Bauer,66,Other,LG OLED,2021-07-31,Product inquiry,Product compatibility,Closed,Low,Email,2023-06-01 22:16:14,2023-06-01 06:31:14,3.0,Other,6.520555555555555,1,Standard Service,3,USA,37.0902,-95.7129,False,0.15336116554485815
4465,Sarah Hawkins,69,Male,LG Smart TV,2020-04-29,Billing inquiry,Hardware issue,Closed,Low,Email,2023-06-01 10:47:17,2023-06-01 15:23:17,4.0,Technical Issue,15.38805555555555,1,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.06498546852717658
4474,Christine Taylor,21,Male,Google Nest,2021-06-05,Technical issue,Hardware issue,Closed,High,Email,2023-06-01 08:46:28,2023-06-01 10:25:28,1.0,Technical Issue,10.42444444444445,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.2877851204434021
