Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First_Response_Minutes,First_Response_Date,Average_First_Response_Minutes,Priority_Avg_Response,Location,Latitude,Longitude
4987,Andrew Wright,37,Female,PlayStation,2021-01-31,Billing inquiry,Data loss,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
4988,Tammy Hernandez,70,Male,Fitbit Versa Smartwatch,2021-05-14,Refund request,Battery life,Pending Customer Response,Medium,Phone,0.0,15,2023-06-01,30,20,India,20.5937,78.9629
4989,Christopher Hawkins,62,Male,Adobe Photoshop,2020-08-25,Cancellation request,Refund request,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
4990,Evan Jones,28,Male,iPhone,2021-11-30,Technical issue,Data loss,Closed,Critical,Email,2.0,5,2023-06-01,30,20,USA,37.0902,-95.7129
4991,Anthony Ashley,31,Female,Google Nest,2021-11-05,Cancellation request,Hardware issue,Closed,Medium,Chat,3.0,20,2023-06-01,30,20,UK,55.3781,-3.436
4994,Brooke Nicholson,39,Male,Bose QuietComfort,2021-11-09,Billing inquiry,Software bug,Closed,Low,Phone,4.0,36,2023-06-01,30,20,India,20.5937,78.9629
4996,Randy Campbell,56,Female,Microsoft Xbox Controller,2021-03-17,Cancellation request,Peripheral compatibility,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
4997,Cassandra Bush MD,62,Female,Garmin Forerunner,2021-12-25,Billing inquiry,Hardware issue,Closed,Medium,Chat,4.0,9,2023-06-01,30,20,UK,55.3781,-3.436
4999,Jessica Jones,68,Male,Dell XPS,2020-06-09,Refund request,Hardware issue,Pending Customer Response,Critical,Email,0.0,20,2023-06-01,30,20,USA,37.0902,-95.7129
5000,Christine Cobb,39,Female,Microsoft Xbox Controller,2021-02-11,Cancellation request,Payment issue,Pending Customer Response,Low,Chat,0.0,11,2023-06-01,30,20,UK,55.3781,-3.436
5001,Mariah Price,45,Other,Sony 4K HDR TV,2020-08-07,Refund request,Account access,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5002,Angela Jacobs,50,Male,Dell XPS,2020-08-14,Billing inquiry,Hardware issue,Pending Customer Response,Critical,Phone,0.0,56,2023-06-01,30,20,India,20.5937,78.9629
5003,Desiree Holloway,41,Female,Sony PlayStation,2021-03-02,Product inquiry,Payment issue,Closed,Medium,Chat,3.0,32,2023-06-01,30,20,UK,55.3781,-3.436
5004,Stephanie Cook,22,Female,Nikon D,2020-04-18,Billing inquiry,Delivery problem,Closed,Medium,Email,5.0,52,2023-06-01,30,20,USA,37.0902,-95.7129
5005,Lisa Brown,49,Other,Sony 4K HDR TV,2021-01-04,Refund request,Refund request,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
5008,Dennis Singleton,50,Female,Canon EOS,2020-12-06,Refund request,Peripheral compatibility,Pending Customer Response,Medium,Chat,0.0,14,2023-06-01,30,20,UK,55.3781,-3.436
5009,Linda Baxter,25,Male,Microsoft Xbox Controller,2020-11-06,Cancellation request,Payment issue,Pending Customer Response,Critical,Phone,0.0,2,2023-06-01,30,20,India,20.5937,78.9629
5010,Miss Heather Whitehead PhD,25,Female,Bose SoundLink Speaker,2021-04-24,Product inquiry,Software bug,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5011,Kerry Wright,52,Other,LG Smart TV,2021-06-21,Cancellation request,Display issue,Closed,Medium,Email,4.0,31,2023-06-01,30,20,USA,37.0902,-95.7129
5012,Shannon Stokes,43,Other,Apple AirPods,2021-06-22,Cancellation request,Refund request,Closed,High,Chat,5.0,28,2023-06-01,30,20,UK,55.3781,-3.436
5013,Kenneth Cox,64,Male,Nest Thermostat,2020-02-25,Billing inquiry,Network problem,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5014,Daniel Brown,18,Other,Google Pixel,2021-11-21,Product inquiry,Software bug,Closed,Critical,Phone,1.0,56,2023-06-01,30,20,India,20.5937,78.9629
5015,Robert Fisher,68,Male,Google Nest,2020-08-13,Refund request,Account access,Closed,High,Email,4.0,53,2023-06-01,30,20,USA,37.0902,-95.7129
5017,Barbara Rogers,70,Male,Fitbit Versa Smartwatch,2021-08-28,Billing inquiry,Peripheral compatibility,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5019,Victoria Gibbs,44,Female,LG Washing Machine,2020-08-19,Cancellation request,Product compatibility,Closed,Critical,Email,1.0,30,2023-06-01,30,20,USA,37.0902,-95.7129
5021,Juan Gonzalez,60,Male,Xbox,2021-02-27,Cancellation request,Cancellation request,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
5022,Kim Sawyer,37,Male,GoPro Hero,2021-05-18,Cancellation request,Product setup,Pending Customer Response,Critical,Phone,0.0,12,2023-06-01,30,20,India,20.5937,78.9629
5023,Suzanne Hart,47,Female,Canon DSLR Camera,2020-03-12,Technical issue,Peripheral compatibility,Pending Customer Response,High,Phone,0.0,32,2023-06-01,30,20,India,20.5937,78.9629
5024,Matthew Jones,39,Female,Sony PlayStation,2021-09-30,Technical issue,Installation support,Pending Customer Response,High,Phone,0.0,15,2023-06-01,30,20,India,20.5937,78.9629
5025,David Bradshaw,66,Male,LG OLED,2021-01-13,Cancellation request,Product compatibility,Closed,Medium,Email,3.0,16,2023-06-01,30,20,USA,37.0902,-95.7129
5028,Jordan Kennedy,43,Female,iPhone,2021-05-08,Technical issue,Cancellation request,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
5031,Sandra Smith,54,Female,GoPro Hero,2021-01-29,Product inquiry,Software bug,Pending Customer Response,Medium,Phone,0.0,31,2023-06-01,30,20,India,20.5937,78.9629
5032,Daniel Warren,25,Female,LG Smart TV,2020-11-28,Cancellation request,Payment issue,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
5033,Devin Hicks,48,Male,Asus ROG,2021-05-13,Refund request,Battery life,Pending Customer Response,High,Chat,0.0,58,2023-06-01,30,20,UK,55.3781,-3.436
5034,Meghan Chavez,22,Other,Dyson Vacuum Cleaner,2020-04-01,Technical issue,Account access,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5035,David Park,58,Female,LG Smart TV,2021-06-12,Product inquiry,Display issue,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
5037,Victoria Ramos,49,Female,HP Pavilion,2020-09-08,Refund request,Peripheral compatibility,Pending Customer Response,High,Phone,0.0,14,2023-06-01,30,20,India,20.5937,78.9629
5038,William Adkins,52,Female,Nintendo Switch,2020-03-07,Cancellation request,Refund request,Pending Customer Response,Medium,Phone,0.0,9,2023-06-01,30,20,India,20.5937,78.9629
5040,Leslie Douglas,30,Male,Microsoft Office,2021-05-19,Technical issue,Battery life,Pending Customer Response,Medium,Email,0.0,50,2023-06-01,30,20,USA,37.0902,-95.7129
5041,Clayton Clark,32,Male,iPhone,2021-09-13,Cancellation request,Product recommendation,Closed,High,Email,3.0,30,2023-06-01,30,20,USA,37.0902,-95.7129
5042,Kari Morgan,49,Male,Adobe Photoshop,2021-11-14,Refund request,Payment issue,Closed,Critical,Phone,1.0,50,2023-06-01,30,20,India,20.5937,78.9629
5044,Karen Martinez,68,Other,Dell XPS,2021-04-20,Billing inquiry,Account access,Pending Customer Response,High,Chat,0.0,17,2023-06-01,30,20,UK,55.3781,-3.436
5045,Christopher West,33,Female,Amazon Kindle,2021-02-23,Cancellation request,Display issue,Pending Customer Response,Medium,Phone,0.0,5,2023-06-01,30,20,India,20.5937,78.9629
5047,Tonya Howe,32,Female,HP Pavilion,2020-11-19,Cancellation request,Peripheral compatibility,Closed,Medium,Phone,3.0,58,2023-06-01,30,20,India,20.5937,78.9629
5048,Dr. Charles Woods,42,Female,Amazon Kindle,2021-08-23,Billing inquiry,Delivery problem,Closed,Low,Email,4.0,16,2023-06-01,30,20,USA,37.0902,-95.7129
5049,Brittany Fischer,68,Other,Adobe Photoshop,2021-05-17,Billing inquiry,Account access,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5050,Jennifer Miller,32,Other,Samsung Galaxy,2021-02-02,Product inquiry,Software bug,Pending Customer Response,Critical,Phone,0.0,54,2023-06-01,30,20,India,20.5937,78.9629
5051,Sarah Watson,26,Male,Microsoft Xbox Controller,2020-07-26,Cancellation request,Product setup,Pending Customer Response,Critical,Email,0.0,54,2023-06-01,30,20,USA,37.0902,-95.7129
5052,Johnny Carson,70,Male,Sony Xperia,2020-03-06,Product inquiry,Battery life,Pending Customer Response,Critical,Email,0.0,5,2023-06-01,30,20,USA,37.0902,-95.7129
5053,Michael Ferguson,44,Other,Canon EOS,2021-11-02,Refund request,Product setup,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
5054,Nathan Wise Jr.,20,Other,Google Nest,2020-09-12,Refund request,Payment issue,Closed,Low,Email,3.0,22,2023-06-01,30,20,USA,37.0902,-95.7129
5056,Joanne Andersen,70,Female,Dyson Vacuum Cleaner,2020-06-21,Technical issue,Product recommendation,Pending Customer Response,Critical,Phone,0.0,59,2023-06-01,30,20,India,20.5937,78.9629
5057,Kelly Page,42,Female,Sony Xperia,2021-12-02,Refund request,Product recommendation,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5058,James Larson,64,Male,Bose SoundLink Speaker,2021-04-21,Billing inquiry,Hardware issue,Pending Customer Response,Medium,Chat,0.0,34,2023-06-01,30,20,UK,55.3781,-3.436
5059,Anthony Martin,55,Other,Nintendo Switch,2021-11-21,Product inquiry,Product setup,Closed,Medium,Chat,2.0,32,2023-06-01,30,20,UK,55.3781,-3.436
5060,Caitlin Hughes DDS,70,Male,Sony Xperia,2021-03-14,Refund request,Hardware issue,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
5061,James Odom,57,Male,Canon DSLR Camera,2020-03-03,Refund request,Product setup,Closed,Low,Chat,3.0,25,2023-06-01,30,20,UK,55.3781,-3.436
5063,Emily Phillips,48,Other,Google Nest,2021-09-28,Refund request,Display issue,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5064,Patrick Dyer,32,Male,LG OLED,2020-01-27,Refund request,Product setup,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
5065,Brandi Allen,44,Other,Asus ROG,2021-08-22,Billing inquiry,Network problem,Closed,Low,Chat,1.0,19,2023-06-01,30,20,UK,55.3781,-3.436
5066,Jeffrey Gonzalez,33,Female,Microsoft Surface,2021-03-19,Product inquiry,Cancellation request,Pending Customer Response,Low,Phone,0.0,38,2023-06-01,30,20,India,20.5937,78.9629
5070,Robert Jones,54,Other,Canon DSLR Camera,2020-01-12,Cancellation request,Payment issue,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5071,Christopher Warner,19,Other,Canon EOS,2020-08-20,Billing inquiry,Battery life,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
5072,Maria Davis,65,Other,Asus ROG,2020-11-19,Product inquiry,Refund request,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5073,Sue Kelly,59,Female,Microsoft Office,2020-06-13,Billing inquiry,Product recommendation,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5075,Walter Delacruz,19,Other,Bose QuietComfort,2020-07-13,Billing inquiry,Battery life,Closed,Medium,Phone,1.0,27,2023-06-01,30,20,India,20.5937,78.9629
5077,Rebecca Smith,60,Other,Sony 4K HDR TV,2020-04-16,Product inquiry,Software bug,Closed,Medium,Phone,4.0,55,2023-06-01,30,20,India,20.5937,78.9629
5078,Melinda Mitchell,25,Female,PlayStation,2021-01-24,Product inquiry,Peripheral compatibility,Closed,Critical,Email,3.0,55,2023-06-01,30,20,USA,37.0902,-95.7129
5079,Steven Krause,33,Other,GoPro Action Camera,2020-01-05,Billing inquiry,Account access,Pending Customer Response,Low,Chat,0.0,40,2023-06-01,30,20,UK,55.3781,-3.436
5080,Dana Brooks,37,Male,Amazon Echo,2021-10-30,Product inquiry,Product compatibility,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5081,Dr. Raymond Thompson,49,Male,Xbox,2020-05-11,Cancellation request,Cancellation request,Pending Customer Response,Medium,Phone,0.0,5,2023-06-01,30,20,India,20.5937,78.9629
5082,Pamela Christensen,65,Female,Autodesk AutoCAD,2020-07-30,Billing inquiry,Network problem,Pending Customer Response,High,Chat,0.0,47,2023-06-01,30,20,UK,55.3781,-3.436
5083,Jennifer Velez,46,Female,Amazon Echo,2020-07-02,Refund request,Display issue,Closed,High,Chat,4.0,37,2023-06-01,30,20,UK,55.3781,-3.436
5084,Christian Riggs,63,Female,HP Pavilion,2021-12-15,Technical issue,Payment issue,Pending Customer Response,High,Email,0.0,45,2023-06-01,30,20,USA,37.0902,-95.7129
5085,Seth Brennan,50,Other,GoPro Hero,2020-03-05,Billing inquiry,Software bug,Pending Customer Response,Medium,Phone,0.0,28,2023-06-01,30,20,India,20.5937,78.9629
5086,David Hamilton,57,Female,Amazon Echo,2021-11-30,Technical issue,Battery life,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5088,Lisa Whitney,56,Other,Asus ROG,2020-02-15,Technical issue,Refund request,Pending Customer Response,Low,Phone,0.0,28,2023-06-01,30,20,India,20.5937,78.9629
5089,Matthew Morris,24,Other,Bose SoundLink Speaker,2021-06-07,Cancellation request,Product compatibility,Pending Customer Response,High,Chat,0.0,57,2023-06-01,30,20,UK,55.3781,-3.436
5091,Darren Bartlett,31,Male,Google Pixel,2020-10-05,Product inquiry,Cancellation request,Pending Customer Response,Low,Email,0.0,35,2023-06-01,30,20,USA,37.0902,-95.7129
5093,Robert Miller,44,Female,GoPro Action Camera,2020-06-30,Technical issue,Product setup,Closed,High,Chat,5.0,12,2023-06-01,30,20,UK,55.3781,-3.436
5095,Jeffrey Shaw,52,Other,iPhone,2021-07-17,Billing inquiry,Software bug,Pending Customer Response,Critical,Phone,0.0,32,2023-06-01,30,20,India,20.5937,78.9629
5097,Emma Hampton,39,Male,Amazon Echo,2020-03-01,Refund request,Cancellation request,Pending Customer Response,Medium,Email,0.0,39,2023-06-01,30,20,USA,37.0902,-95.7129
5098,Gabriel Gallegos,62,Male,GoPro Hero,2020-05-01,Technical issue,Product compatibility,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5099,Colleen Robinson,18,Male,Asus ROG,2020-04-25,Billing inquiry,Display issue,Closed,Critical,Email,5.0,58,2023-06-01,30,20,USA,37.0902,-95.7129
5101,Denise Turner,20,Other,Lenovo ThinkPad,2020-01-03,Cancellation request,Software bug,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
5102,Valerie Perez,38,Male,Philips Hue Lights,2021-11-27,Billing inquiry,Product setup,Pending Customer Response,Critical,Chat,0.0,39,2023-06-01,30,20,UK,55.3781,-3.436
5103,Aaron Henry,55,Female,HP Pavilion,2021-05-24,Product inquiry,Payment issue,Closed,Medium,Phone,1.0,55,2023-06-01,30,20,India,20.5937,78.9629
5104,Taylor Thompson,26,Female,Roomba Robot Vacuum,2021-03-31,Product inquiry,Data loss,Pending Customer Response,Low,Email,0.0,43,2023-06-01,30,20,USA,37.0902,-95.7129
5105,Lori Collier,68,Other,GoPro Action Camera,2021-05-13,Technical issue,Cancellation request,Pending Customer Response,Low,Email,0.0,53,2023-06-01,30,20,USA,37.0902,-95.7129
5106,Nicholas Mitchell,36,Male,Samsung Soundbar,2021-09-16,Product inquiry,Product compatibility,Closed,Critical,Email,2.0,14,2023-06-01,30,20,USA,37.0902,-95.7129
5107,Christopher Clark,41,Male,Sony 4K HDR TV,2020-12-25,Product inquiry,Product compatibility,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
5108,Jason Bowen,24,Male,Amazon Echo,2020-05-10,Product inquiry,Network problem,Pending Customer Response,Medium,Chat,0.0,38,2023-06-01,30,20,UK,55.3781,-3.436
5111,Mary Rush,43,Other,Roomba Robot Vacuum,2020-04-29,Refund request,Refund request,Pending Customer Response,Critical,Email,0.0,10,2023-06-01,30,20,USA,37.0902,-95.7129
5113,Adam Jones MD,53,Female,LG OLED,2020-05-21,Technical issue,Product compatibility,Closed,Medium,Email,3.0,4,2023-06-01,30,20,USA,37.0902,-95.7129
5114,Robert Phillips DDS,37,Other,Amazon Kindle,2020-01-06,Technical issue,Product compatibility,Closed,High,Phone,1.0,17,2023-06-01,30,20,India,20.5937,78.9629
5116,Stacey Santos,27,Female,Dell XPS,2020-04-04,Cancellation request,Peripheral compatibility,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
5117,Angela Conner,37,Other,PlayStation,2020-08-14,Technical issue,Data loss,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
5118,Karen Shelton,44,Female,Amazon Echo,2021-04-09,Cancellation request,Installation support,Closed,High,Email,3.0,14,2023-06-01,30,20,USA,37.0902,-95.7129
5120,Breanna Hanson,23,Female,iPhone,2021-01-08,Cancellation request,Cancellation request,Closed,High,Email,3.0,50,2023-06-01,30,20,USA,37.0902,-95.7129
5121,Summer Wallace,27,Other,Microsoft Surface,2020-03-28,Product inquiry,Peripheral compatibility,Pending Customer Response,Critical,Chat,0.0,58,2023-06-01,30,20,UK,55.3781,-3.436
5122,Bryan Norman,34,Other,Adobe Photoshop,2021-01-30,Product inquiry,Network problem,Pending Customer Response,Medium,Chat,0.0,50,2023-06-01,30,20,UK,55.3781,-3.436
5123,Jessica Sandoval,28,Female,Samsung Galaxy,2021-03-17,Billing inquiry,Product compatibility,Closed,Low,Chat,1.0,24,2023-06-01,30,20,UK,55.3781,-3.436
5124,Benjamin Key,39,Other,LG OLED,2021-09-28,Cancellation request,Product recommendation,Closed,Critical,Phone,1.0,57,2023-06-01,30,20,India,20.5937,78.9629
5125,Craig Hamilton,39,Male,GoPro Hero,2020-07-15,Refund request,Product setup,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5126,Kevin Jimenez,43,Female,Adobe Photoshop,2020-01-05,Cancellation request,Data loss,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5127,Holly Oliver,46,Male,Sony PlayStation,2021-02-19,Cancellation request,Peripheral compatibility,Closed,High,Chat,3.0,4,2023-06-01,30,20,UK,55.3781,-3.436
5128,Daniel Newton,24,Other,Garmin Forerunner,2020-07-24,Billing inquiry,Payment issue,Closed,High,Chat,4.0,41,2023-06-01,30,20,UK,55.3781,-3.436
5129,Jason Burns,51,Other,LG OLED,2020-07-21,Cancellation request,Product compatibility,Closed,Low,Phone,5.0,31,2023-06-01,30,20,India,20.5937,78.9629
5130,Wendy Gentry,39,Male,Nest Thermostat,2020-04-14,Technical issue,Product recommendation,Pending Customer Response,Medium,Chat,0.0,45,2023-06-01,30,20,UK,55.3781,-3.436
5131,Christopher Long,31,Male,Philips Hue Lights,2021-07-20,Product inquiry,Product setup,Pending Customer Response,Low,Email,0.0,42,2023-06-01,30,20,USA,37.0902,-95.7129
5132,Laura Collins,26,Female,Sony 4K HDR TV,2020-08-20,Refund request,Battery life,Pending Customer Response,Medium,Phone,0.0,15,2023-06-01,30,20,India,20.5937,78.9629
5133,David Williams,38,Male,Nintendo Switch,2020-04-10,Billing inquiry,Hardware issue,Closed,Medium,Email,5.0,41,2023-06-01,30,20,USA,37.0902,-95.7129
5134,Michael Pollard,53,Male,Sony 4K HDR TV,2020-09-17,Cancellation request,Peripheral compatibility,Closed,Medium,Email,2.0,48,2023-06-01,30,20,USA,37.0902,-95.7129
5135,Michele Holloway,46,Female,Samsung Soundbar,2020-10-07,Technical issue,Product compatibility,Pending Customer Response,Critical,Chat,0.0,29,2023-06-01,30,20,UK,55.3781,-3.436
5136,Robert Chang,22,Female,LG Smart TV,2020-08-10,Product inquiry,Installation support,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5139,Gerald Harrison,21,Other,Sony PlayStation,2020-02-11,Cancellation request,Account access,Closed,Low,Chat,5.0,38,2023-06-01,30,20,UK,55.3781,-3.436
5140,Mr. Paul Stark,54,Male,Dell XPS,2021-02-19,Product inquiry,Data loss,Pending Customer Response,Medium,Email,0.0,10,2023-06-01,30,20,USA,37.0902,-95.7129
5143,Brittany Washington,65,Male,Microsoft Surface,2021-07-22,Product inquiry,Software bug,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
5144,Misty Hernandez,25,Female,Samsung Soundbar,2021-07-11,Billing inquiry,Product compatibility,Closed,Critical,Email,4.0,20,2023-06-01,30,20,USA,37.0902,-95.7129
5145,Justin Weiss,65,Other,Samsung Soundbar,2020-11-03,Product inquiry,Display issue,Closed,Critical,Email,2.0,17,2023-06-01,30,20,USA,37.0902,-95.7129
5146,Theresa Stevenson,36,Female,Amazon Echo,2020-02-20,Product inquiry,Software bug,Closed,Critical,Email,2.0,44,2023-06-01,30,20,USA,37.0902,-95.7129
5147,Melissa Evans,51,Other,Adobe Photoshop,2021-03-03,Billing inquiry,Installation support,Pending Customer Response,Critical,Chat,0.0,47,2023-06-01,30,20,UK,55.3781,-3.436
5149,Yesenia Miles,39,Other,Dell XPS,2021-01-06,Billing inquiry,Software bug,Closed,Low,Phone,2.0,14,2023-06-01,30,20,India,20.5937,78.9629
5150,Karen Russell,18,Female,Adobe Photoshop,2021-09-14,Cancellation request,Product setup,Pending Customer Response,Low,Email,0.0,13,2023-06-01,30,20,USA,37.0902,-95.7129
5151,Sarah Robles,34,Other,Bose SoundLink Speaker,2020-06-29,Technical issue,Battery life,Pending Customer Response,Low,Phone,0.0,11,2023-06-01,30,20,India,20.5937,78.9629
5152,Jeffrey Williams,48,Other,Autodesk AutoCAD,2021-11-12,Cancellation request,Peripheral compatibility,Closed,Low,Phone,3.0,10,2023-06-01,30,20,India,20.5937,78.9629
5153,Jacob Yu,19,Male,GoPro Action Camera,2020-01-28,Technical issue,Delivery problem,Closed,Critical,Email,1.0,49,2023-06-01,30,20,USA,37.0902,-95.7129
5154,David Hudson,66,Male,Fitbit Versa Smartwatch,2021-03-20,Refund request,Delivery problem,Closed,Critical,Phone,4.0,25,2023-06-01,30,20,India,20.5937,78.9629
5155,Gary Morgan,58,Other,GoPro Hero,2021-09-20,Product inquiry,Product setup,Closed,Low,Phone,4.0,39,2023-06-01,30,20,India,20.5937,78.9629
5156,Dennis Mcdaniel,26,Male,PlayStation,2020-01-28,Technical issue,Hardware issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
5157,Robert Barnes,53,Female,Google Nest,2020-11-07,Product inquiry,Peripheral compatibility,Closed,Medium,Phone,3.0,15,2023-06-01,30,20,India,20.5937,78.9629
