Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Country,Resolution_Duration,Priority_Score,Similarity_Score,Similarity_Level,Latitude,Longitude,Country_Encoded,Resolution_Efficiency,Efficiency_Level,Satisfaction_Level,Age_Group,Is_Resolved,Cluster_ID,Cluster_Name,cluster_names,Team,Performance_Score
5403,Holly Allen,69,Other,Garmin Forerunner,2020-12-25,Cancellation request,Payment issue,Pending Customer Response,Critical,Social media,2023-06-01 00:48:40,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
5404,Wayne Rodriguez,50,Male,GoPro Hero,2020-02-17,Cancellation request,Delivery problem,Closed,Critical,Social media,2023-06-01 11:34:40,2023-06-01 03:25:40,5,Canada,6,4,0.0,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,High Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
5405,Jordan Ho,20,Male,Bose SoundLink Speaker,2021-01-08,Product inquiry,Installation support,Open,High,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,3,0.09409989646016609,Low,,,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5406,Nathan Phillips,27,Male,Amazon Echo,2020-07-17,Billing inquiry,Payment issue,Pending Customer Response,Low,Social media,2023-06-01 03:51:44,2023-06-01 11:17:48,3,Germany,6,1,0.14285845940021782,Low,51.1657,10.4515,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5407,Darrell Jacobson,28,Other,Dyson Vacuum Cleaner,2020-11-06,Product inquiry,Product setup,Pending Customer Response,Critical,Chat,2023-06-01 07:37:45,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5408,Cynthia Fox,49,Other,GoPro Action Camera,2020-09-10,Refund request,Payment issue,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,2,0.2559980842312421,Low,-25.2744,133.7751,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
5409,Stephen Lam,38,Other,Nintendo Switch Pro Controller,2021-06-22,Technical issue,Product compatibility,Open,Low,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5410,Emily Hull,33,Female,Sony Xperia,2021-04-15,Technical issue,Battery life,Closed,Low,Phone,2023-06-01 08:47:49,2023-06-01 14:39:49,1,Germany,5,1,0.4337669201421313,Low,51.1657,10.4515,5,0.8181818181818182,High Efficiency,Low Satisfaction,Adult,1,3,Critical Priority - Urgent Attention,Critical Issues,Team B,90
5411,Jeffrey Smith,39,Female,Microsoft Xbox Controller,2020-01-19,Cancellation request,Cancellation request,Pending Customer Response,Medium,Social media,2023-06-01 02:38:51,2023-06-01 11:17:48,3,USA,6,2,0.2559980842312421,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5412,Molly Walker,26,Male,Autodesk AutoCAD,2021-03-03,Technical issue,Refund request,Open,Critical,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,4,0.0,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
5413,Scott Rhodes,50,Male,Nest Thermostat,2021-09-18,Product inquiry,Peripheral compatibility,Pending Customer Response,Medium,Phone,2023-06-01 13:52:54,2023-06-01 11:17:48,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
5414,Kim Wall,23,Female,Philips Hue Lights,2021-02-25,Cancellation request,Display issue,Open,Medium,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,2,0.2559980842312421,Low,51.1657,10.4515,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
5415,Kimberly Crosby,52,Male,Sony Xperia,2021-08-02,Billing inquiry,Delivery problem,Pending Customer Response,Medium,Phone,2023-06-01 17:00:57,2023-06-01 11:17:48,3,UK,6,2,0.2559980842312421,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5416,Nicole Knight,46,Female,Bose QuietComfort,2020-08-20,Refund request,Software bug,Pending Customer Response,High,Chat,2023-06-01 13:49:59,2023-06-01 11:17:48,3,USA,6,3,0.09409989646016609,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5417,Danielle Reed,50,Female,Google Pixel,2021-02-26,Cancellation request,Delivery problem,Closed,Medium,Phone,2023-06-01 06:17:00,2023-06-01 18:37:00,2,Australia,12,2,0.0,Low,-25.2744,133.7751,2,0.5,Medium Efficiency,Low Satisfaction,Senior,1,1,High Priority - Slow Resolution,Medium Resolution,Team A,76
5418,Mr. David Richardson,66,Other,Nest Thermostat,2020-09-08,Refund request,Network problem,Pending Customer Response,Medium,Chat,2023-06-01 00:32:01,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
5419,Nathan Downs Jr.,23,Male,Microsoft Surface,2020-05-09,Technical issue,Refund request,Open,High,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,3,0.09409989646016609,Low,56.1304,-106.3468,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5420,Jessica Lewis,44,Other,Nest Thermostat,2021-01-06,Billing inquiry,Display issue,Open,High,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,3,0.09409989646016609,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
5421,Lauren Taylor,64,Female,Amazon Kindle,2021-06-04,Product inquiry,Product recommendation,Pending Customer Response,Critical,Chat,2023-06-01 01:29:05,2023-06-01 11:17:48,3,USA,6,4,0.0,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
5422,Darin Taylor,52,Female,LG Washing Machine,2021-03-22,Product inquiry,Product recommendation,Open,Medium,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5423,Megan Lopez,19,Female,Amazon Kindle,2020-10-30,Refund request,Hardware issue,Open,Low,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,1,0.14285845940021782,Low,-25.2744,133.7751,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5424,Anne Ramsey,63,Male,Nest Thermostat,2021-08-22,Cancellation request,Hardware issue,Pending Customer Response,Critical,Social media,2023-06-01 19:45:08,2023-06-01 11:17:48,3,UK,6,4,0.0,Low,,,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
5425,Adam Beltran,30,Other,Sony PlayStation,2021-09-17,Cancellation request,Product compatibility,Open,High,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,3,0.09409989646016609,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5426,Roberto Thornton,22,Other,Nest Thermostat,2020-08-28,Technical issue,Network problem,Open,High,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,3,0.09409989646016609,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
5427,Maureen Bates,50,Female,Microsoft Xbox Controller,2021-02-28,Technical issue,Installation support,Closed,Low,Phone,2023-06-01 17:40:12,2023-06-01 18:46:12,2,Germany,1,1,0.9003788972737616,High,51.1657,10.4515,4,1.0,High Efficiency,Low Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team B,98
5428,John Oconnor,21,Other,Amazon Kindle,2020-08-09,Refund request,Payment issue,Open,High,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,3,0.09409989646016609,Low,20.5937,78.9629,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5429,Jordan Short,31,Male,GoPro Action Camera,2020-04-28,Technical issue,Payment issue,Closed,Critical,Email,2023-06-01 23:47:16,2023-06-01 05:36:16,3,Australia,6,4,0.0,Low,-25.2744,133.7751,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,1,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5430,Cathy Aguilar,66,Other,Microsoft Xbox Controller,2020-01-25,Cancellation request,Product recommendation,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,2,0.2559980842312421,Low,-25.2744,133.7751,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
5431,Mr. Adam Harvey,49,Other,Canon EOS,2020-05-09,Cancellation request,Hardware issue,Open,Critical,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
5432,Olivia Henderson,63,Other,Lenovo ThinkPad,2020-07-15,Product inquiry,Hardware issue,Pending Customer Response,High,Email,2023-06-01 01:06:21,2023-06-01 11:17:48,3,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5433,Jodi White,27,Male,Samsung Galaxy,2020-02-14,Product inquiry,Network problem,Open,Medium,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,2,0.2559980842312421,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5434,Kevin Duke,59,Other,Microsoft Xbox Controller,2021-02-25,Refund request,Software bug,Pending Customer Response,Medium,Email,2023-06-01 06:05:23,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
5435,Charles Palmer,19,Female,HP Pavilion,2020-11-23,Refund request,Installation support,Open,High,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,3,0.09409989646016609,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5436,David Walter,51,Female,GoPro Action Camera,2020-03-31,Technical issue,Cancellation request,Closed,Low,Chat,2023-06-01 07:46:27,2023-06-01 10:50:27,2,Australia,3,1,0.7734809573050201,High,-25.2744,133.7751,2,0.9090909090909091,High Efficiency,Low Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team C,94
5437,Crystal Phillips,58,Other,LG Washing Machine,2020-07-04,Technical issue,Product compatibility,Closed,Critical,Social media,2023-05-31 23:59:28,2023-06-01 14:37:28,4,Australia,14,4,0.0,Low,-25.2744,133.7751,2,0.4090909090909091,Low Efficiency,High Satisfaction,Senior,1,1,High Priority - Slow Resolution,Medium Resolution,Team D,72
5438,Melinda Smith,18,Other,Microsoft Office,2020-04-04,Cancellation request,Battery life,Closed,High,Chat,2023-06-01 15:56:30,2023-06-01 06:55:30,4,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,4,0.7727272727272727,High Efficiency,High Satisfaction,Youth,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
5439,Sonya Price,57,Female,Apple AirPods,2021-08-11,Billing inquiry,Product compatibility,Open,Medium,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
5440,Amy Crosby,23,Male,Sony PlayStation,2020-07-27,Refund request,Installation support,Open,Medium,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,2,0.2559980842312421,Low,-25.2744,133.7751,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5441,Dr. Tammy Meyer DVM,35,Female,Bose SoundLink Speaker,2020-03-16,Cancellation request,Hardware issue,Closed,Critical,Chat,2023-06-01 00:31:34,2023-06-01 06:50:34,3,UK,6,4,0.0,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
5442,Phyllis Jordan,52,Male,MacBook Pro,2020-01-31,Refund request,Product recommendation,Pending Customer Response,High,Chat,2023-06-01 18:47:36,2023-06-01 11:17:48,3,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5443,Sarah Cisneros,21,Female,Bose SoundLink Speaker,2021-02-08,Refund request,Battery life,Closed,Low,Phone,2023-06-01 09:41:37,2023-06-01 04:20:37,3,UK,6,1,0.14285845940021782,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,1,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5444,Eric Hogan,36,Other,Sony PlayStation,2021-10-22,Technical issue,Account access,Closed,Medium,Social media,2023-06-01 12:10:39,2023-06-01 16:53:39,2,Canada,4,2,0.9381830251144121,High,56.1304,-106.3468,4,0.8636363636363636,High Efficiency,Low Satisfaction,Adult,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team B,92
5445,Brandon Chang,64,Male,Philips Hue Lights,2021-12-24,Cancellation request,Data loss,Pending Customer Response,Low,Email,2023-06-01 01:47:39,2023-06-01 11:17:48,3,Australia,6,1,0.14285845940021782,Low,-25.2744,133.7751,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
5446,Jenny Miller DDS,44,Female,GoPro Hero,2020-01-08,Billing inquiry,Account access,Closed,Medium,Phone,2023-06-01 11:10:41,2023-06-01 13:00:41,4,India,1,2,0.996856467186858,High,20.5937,78.9629,0,1.0,High Efficiency,High Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team C,98
5447,Curtis Kelly,21,Other,PlayStation,2021-10-30,Product inquiry,Hardware issue,Closed,High,Phone,2023-06-01 15:27:42,2023-06-01 05:32:42,5,Australia,6,3,0.09409989646016609,Low,-25.2744,133.7751,2,0.7727272727272727,High Efficiency,High Satisfaction,Youth,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
5448,Bonnie Saunders,47,Female,Bose QuietComfort,2020-02-18,Technical issue,Hardware issue,Open,Low,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5449,Christy Walker,33,Male,LG Smart TV,2021-02-21,Billing inquiry,Product setup,Open,Medium,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,2,0.2559980842312421,Low,-25.2744,133.7751,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
5450,Holly James,61,Male,Google Pixel,2021-11-27,Cancellation request,Account access,Pending Customer Response,Low,Phone,2023-06-01 06:07:46,2023-06-01 11:17:48,3,Australia,6,1,0.14285845940021782,Low,-25.2744,133.7751,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
5451,Jason Miller,52,Female,LG OLED,2020-05-07,Refund request,Installation support,Closed,High,Phone,2023-06-01 05:09:47,2023-06-01 01:50:47,1,USA,6,3,0.09409989646016609,Low,,,3,0.7727272727272727,High Efficiency,Low Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
5452,Rodney Johnson,22,Other,Sony PlayStation,2020-06-21,Billing inquiry,Peripheral compatibility,Open,Critical,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,4,0.0,Low,-25.2744,133.7751,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
5453,Michael Hunter,42,Female,Fitbit Versa Smartwatch,2020-09-11,Refund request,Delivery problem,Closed,Critical,Social media,2023-06-01 07:08:49,2023-06-01 10:13:49,1,Australia,3,4,0.6585921086085729,Medium,-25.2744,133.7751,2,0.9090909090909091,High Efficiency,Low Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team A,94
5454,Nancy Blake,19,Male,Google Pixel,2021-03-01,Product inquiry,Account access,Pending Customer Response,Critical,Chat,2023-06-01 02:12:51,2023-06-01 11:17:48,3,UK,6,4,0.0,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5455,Juan Castro,52,Female,Samsung Galaxy,2021-05-01,Cancellation request,Network problem,Pending Customer Response,Medium,Email,2023-06-01 07:18:52,2023-06-01 11:17:48,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5456,Brandon Russell,70,Male,Apple AirPods,2020-06-07,Product inquiry,Network problem,Closed,High,Phone,2023-06-01 03:07:53,2023-06-01 21:46:53,4,UK,18,3,0.0,Low,,,0,0.22727272727272727,Low Efficiency,High Satisfaction,Elder,1,1,High Priority - Slow Resolution,Medium Resolution,Team A,64
5457,Jorge Williams,42,Other,LG Smart TV,2021-04-10,Refund request,Refund request,Pending Customer Response,Medium,Phone,2023-06-01 12:45:54,2023-06-01 11:17:48,3,UK,6,2,0.2559980842312421,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5458,Olivia Nunez,39,Female,Sony 4K HDR TV,2021-05-27,Billing inquiry,Network problem,Closed,Low,Social media,2023-06-01 18:07:56,2023-06-01 16:50:56,2,Germany,6,1,0.14285845940021782,Low,51.1657,10.4515,4,0.7727272727272727,High Efficiency,Low Satisfaction,Adult,1,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
5459,Cheryl Smith,45,Other,Nintendo Switch,2020-08-16,Cancellation request,Refund request,Pending Customer Response,High,Phone,2023-06-01 02:14:58,2023-06-01 11:17:48,3,USA,6,3,0.09409989646016609,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
5460,Mr. Sean Parker,22,Other,Canon EOS,2021-09-12,Refund request,Battery life,Open,Medium,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,2,0.2559980842312421,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
5461,Brittany Washington,23,Male,Philips Hue Lights,2020-10-27,Product inquiry,Product setup,Closed,Medium,Phone,2023-06-01 18:57:59,2023-06-01 14:53:59,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,1,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
