Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Resolution_Duration,Priority_Score,resolution_hours,Region,Latitude,Longitude,Cluster_Size,Performance_Score
4388,Monica Odonnell,55,Male,Microsoft Xbox Controller,24-04-2021,Billing Inquiry,Software bug,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1634,
4389,Jeremy Brown,27,Female,Sony Xperia,03-10-2020,Cancellation Request,Installation support,Closed,Critical,Social media,01-06-2023 13:26,01-06-2023 15:33,971,4,2.1166666666666667,Other Global,0,0,1695,9.1
4390,Frank Brandt,48,Male,Apple AirPods,27-10-2020,Cancellation Request,Installation support,Open,High,Social media,,,-1,3,,Other Global,0,0,1695,
4391,Anthony Rivera,65,Male,MacBook Pro,06-10-2020,Billing Inquiry,Delivery problem,Closed,Low,Chat,01-06-2023 11:45,01-06-2023 18:01,968,1,6.266666666666667,Other Global,0,0,1634,7.33
4392,William Anderson,37,Other,Nintendo Switch,22-06-2021,Cancellation Request,Product recommendation,Open,Medium,Email,,,-1,2,,Other Global,0,0,1695,
4393,Christian Hamilton,22,Male,Sony Xperia,20-09-2021,Cancellation Request,Software bug,Pending Customer Response,Low,Chat,01-06-2023 07:56,,-1,1,,Other Global,0,0,1695,
4394,Tyler Gray,44,Other,Fitbit Versa Smartwatch,15-10-2020,Product Inquiry,Account access,Pending Customer Response,Medium,Phone,01-06-2023 04:55,,-1,2,,Other Global,0,0,1641,
4395,Dr. John Mcbride,23,Male,LG OLED,01-09-2020,Billing Inquiry,Product setup,Pending Customer Response,Critical,Chat,01-06-2023 21:11,,-1,4,,Other Global,0,0,1634,
4396,Amy Martinez,44,Other,Fitbit Versa Smartwatch,11-02-2021,Cancellation Request,Account access,Pending Customer Response,Low,Phone,01-06-2023 18:45,,-1,1,,Other Global,0,0,1695,
4397,Emily Ross,65,Female,Lenovo ThinkPad,06-12-2021,Product Inquiry,Account access,Open,Low,Chat,,,-1,1,,Other Global,0,0,1641,
4398,Jennifer Shea,23,Male,LG OLED,20-04-2020,Product Inquiry,Display issue,Open,High,Social media,,,-1,3,,Other Global,0,0,1641,
4399,Jeremy Bean,27,Female,LG Washing Machine,05-01-2021,Refund Request,Product recommendation,Closed,Critical,Social media,01-06-2023 00:48,01-06-2023 07:16,877,4,6.466666666666667,Other Global,0,0,1752,7.24
4400,Alicia Martin,53,Female,Canon DSLR Camera,21-02-2021,Refund Request,Account access,Closed,Medium,Phone,01-06-2023 05:33,01-06-2023 22:46,830,2,17.216666666666665,Other Global,0,0,1752,2.66
4401,Rebecca Smith,69,Other,Nintendo Switch,09-02-2021,Product Inquiry,Product recommendation,Closed,High,Chat,01-06-2023 14:51,01-06-2023 23:07,842,3,8.266666666666667,Other Global,0,0,1641,6.48
4402,Elizabeth Berg,54,Female,Garmin Forerunner,19-08-2021,Billing Inquiry,Account access,Pending Customer Response,High,Phone,01-06-2023 21:44,,-1,3,,Other Global,0,0,1634,
4403,Heather Leonard,62,Male,GoPro Action Camera,25-09-2020,Cancellation Request,Hardware issue,Open,Low,Phone,,,-1,1,,Other Global,0,0,1695,
4404,Steven Howard,67,Male,Canon EOS,06-09-2021,Product Inquiry,Installation support,Open,Critical,Chat,,,-1,4,,North America,37.09,-95.71,1641,
4405,Patrick Davis,19,Other,LG Smart TV,13-01-2020,Product Inquiry,Software bug,Closed,High,Chat,31-05-2023 23:53,01-06-2023 02:02,1235,3,2.15,Europe,54.52,15.25,1641,9.08
4406,Derek Tucker,51,Female,Amazon Kindle,10-07-2021,Refund Request,Refund request,Pending Customer Response,Medium,Chat,01-06-2023 22:57,,-1,2,,Other Global,0,0,1752,
4407,Robert Cobb,41,Male,Lenovo ThinkPad,25-07-2020,Product Inquiry,Hardware issue,Pending Customer Response,High,Social media,01-06-2023 00:59,,-1,3,,Other Global,0,0,1641,
4408,Colleen Roy,46,Other,Canon DSLR Camera,27-09-2021,Technical Issue,Product recommendation,Pending Customer Response,High,Chat,01-06-2023 13:50,,-1,3,,Other Global,0,0,1747,
4409,Kayla Flores,48,Male,Adobe Photoshop,29-08-2020,Cancellation Request,Peripheral compatibility,Closed,Low,Chat,01-06-2023 18:51,01-06-2023 06:01,1006,1,12.833333333333334,Other Global,0,0,1695,4.53
4410,Kelly Williams,33,Female,HP Pavilion,26-02-2020,Technical Issue,Battery life,Open,Medium,Phone,,,-1,2,,Other Global,0,0,1747,
4411,Brandon Wagner,63,Female,GoPro Action Camera,04-08-2020,Technical Issue,Product setup,Closed,High,Email,01-06-2023 08:11,01-06-2023 14:36,1031,3,6.416666666666667,Other Global,0,0,1747,7.27
4412,Randy Perez,49,Other,Microsoft Surface,18-06-2020,Refund Request,Hardware issue,Pending Customer Response,Low,Email,01-06-2023 19:29,,-1,1,,Other Global,0,0,1752,
4413,Dakota Lucas,61,Male,Philips Hue Lights,29-06-2021,Refund Request,Refund request,Closed,Medium,Email,01-06-2023 14:00,01-06-2023 08:39,702,2,5.35,Other Global,0,0,1752,7.72
4414,Dr. Kim Brewer,19,Female,Microsoft Xbox Controller,03-01-2020,Cancellation Request,Payment issue,Open,High,Social media,,,-1,3,,Other Global,0,0,1695,
4415,Isaac Allen,35,Male,Sony PlayStation,07-06-2020,Product Inquiry,Display issue,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1641,
4416,Jason Harvey,43,Male,Dell XPS,19-07-2020,Refund Request,Peripheral compatibility,Closed,Medium,Phone,01-06-2023 14:38,01-06-2023 18:12,1047,2,3.566666666666667,Asia-Pacific,1.35,103.81,1752,8.48
4417,Melissa Smith,48,Male,Fitbit Versa Smartwatch,04-01-2020,Product Inquiry,Display issue,Open,Critical,Email,,,-1,4,,Other Global,0,0,1641,
4418,Michael Riggs,56,Female,Sony Xperia,18-05-2020,Refund Request,Delivery problem,Closed,Low,Email,01-06-2023 06:40,01-06-2023 14:15,1109,1,7.583333333333333,Other Global,0,0,1752,6.77
4419,Jennifer Mcdaniel,31,Female,Canon DSLR Camera,08-12-2020,Billing Inquiry,Installation support,Pending Customer Response,Medium,Social media,01-06-2023 21:22,,-1,2,,Other Global,0,0,1634,
4420,Christopher Moore,67,Other,Adobe Photoshop,24-06-2021,Billing Inquiry,Software bug,Pending Customer Response,Critical,Chat,01-06-2023 01:11,,-1,4,,Other Global,0,0,1634,
4421,Caroline Krueger,65,Other,Sony Xperia,04-02-2021,Technical Issue,Software bug,Closed,Medium,Chat,01-06-2023 13:51,01-06-2023 12:14,847,2,1.6166666666666667,Other Global,0,0,1747,9.31
4422,Jennifer Scott,19,Female,Canon EOS,08-07-2020,Product Inquiry,Product setup,Open,High,Email,,,-1,3,,North America,37.09,-95.71,1641,
4423,Angela Martinez,23,Male,Microsoft Xbox Controller,15-02-2020,Cancellation Request,Refund request,Pending Customer Response,High,Phone,01-06-2023 10:09,,-1,3,,Other Global,0,0,1695,
4424,Kimberly Smith,31,Female,Microsoft Xbox Controller,09-12-2020,Cancellation Request,Installation support,Closed,Critical,Social media,01-06-2023 04:05,01-06-2023 10:37,904,4,6.533333333333333,Other Global,0,0,1695,7.22
4425,Michelle Smith,42,Female,MacBook Pro,13-06-2021,Product Inquiry,Account access,Closed,Medium,Social media,01-06-2023 07:05,01-06-2023 06:50,718,2,0.25,Other Global,0,0,1641,9.89
4426,Darius Larson,45,Male,HP Pavilion,02-04-2020,Billing Inquiry,Installation support,Closed,Critical,Chat,01-06-2023 03:35,01-06-2023 06:24,1155,4,2.816666666666667,Other Global,0,0,1634,8.8
4427,Tiffany Moore,56,Female,Microsoft Surface,18-01-2021,Technical Issue,Refund request,Closed,Low,Chat,01-06-2023 10:49,01-06-2023 04:17,864,1,6.533333333333333,Other Global,0,0,1747,7.22
4428,Melissa Hobbs,34,Male,LG Smart TV,04-04-2020,Refund Request,Account access,Pending Customer Response,Medium,Social media,01-06-2023 15:59,,-1,2,,Europe,54.52,15.25,1752,
4429,Edward Hall,54,Female,Sony Xperia,25-10-2020,Billing Inquiry,Hardware issue,Open,High,Email,,,-1,3,,Other Global,0,0,1634,
4430,Amber Miller,19,Other,LG OLED,26-08-2021,Technical Issue,Product recommendation,Open,Low,Phone,,,-1,1,,Other Global,0,0,1747,
4431,Kimberly Adams,29,Other,Microsoft Office,16-10-2020,Product Inquiry,Display issue,Open,Critical,Chat,,,-1,4,,Latin America,-14.23,-51.92,1641,
4432,Natalie Potter,63,Male,Sony 4K HDR TV,21-10-2020,Cancellation Request,Product setup,Pending Customer Response,Medium,Social media,01-06-2023 00:49,,-1,2,,Other Global,0,0,1695,
4433,Lori Diaz,58,Other,Nintendo Switch,20-06-2020,Technical Issue,Payment issue,Closed,Critical,Social media,01-06-2023 21:21,01-06-2023 01:38,1076,4,19.716666666666665,Other Global,0,0,1747,1.6
4434,Brandon Salazar,37,Male,LG Washing Machine,05-01-2020,Technical Issue,Installation support,Closed,High,Chat,01-06-2023 15:56,01-06-2023 05:01,1243,3,10.916666666666666,Other Global,0,0,1747,5.35
4435,Marcus Smith,26,Female,LG Washing Machine,19-07-2021,Cancellation Request,Display issue,Open,Critical,Social media,,,-1,4,,Other Global,0,0,1695,
4436,Samuel Clark,51,Other,Garmin Forerunner,03-06-2020,Refund Request,Product recommendation,Open,Critical,Email,,,-1,4,,Other Global,0,0,1752,
4437,Shane Davila,47,Other,LG Washing Machine,21-07-2020,Technical Issue,Software bug,Pending Customer Response,Low,Chat,01-06-2023 10:30,,-1,1,,Other Global,0,0,1747,
4438,Matthew Anderson,19,Male,Samsung Galaxy,21-10-2021,Product Inquiry,Software bug,Closed,Critical,Phone,01-06-2023 12:36,01-06-2023 07:27,588,4,5.15,Asia-Pacific,1.35,103.81,1641,7.81
4439,Anthony Benitez,61,Male,Philips Hue Lights,30-03-2021,Product Inquiry,Installation support,Pending Customer Response,Medium,Phone,01-06-2023 20:51,,-1,2,,Other Global,0,0,1641,
4440,Elizabeth Andersen,48,Female,Bose QuietComfort,23-07-2020,Product Inquiry,Network problem,Closed,Critical,Chat,01-06-2023 02:31,01-06-2023 10:49,1043,4,8.3,Other Global,0,0,1641,6.46
4441,Natalie Avila,54,Male,iPhone,21-11-2021,Refund Request,Installation support,Pending Customer Response,High,Social media,01-06-2023 16:57,,-1,3,,Asia-Pacific,1.35,103.81,1752,
4442,Sarah Neal,23,Other,Microsoft Xbox Controller,01-09-2021,Cancellation Request,Delivery problem,Pending Customer Response,Medium,Social media,31-05-2023 23:55,,-1,2,,Other Global,0,0,1695,
4443,Douglas Gonzalez,24,Male,Fitbit Charge,31-01-2020,Billing Inquiry,Product setup,Closed,Medium,Email,01-06-2023 08:18,01-06-2023 04:11,1217,2,4.116666666666666,Other Global,0,0,1634,8.25
4444,John Hall,65,Male,Adobe Photoshop,04-06-2021,Billing Inquiry,Payment issue,Pending Customer Response,Critical,Email,01-06-2023 01:16,,-1,4,,Other Global,0,0,1634,
4445,Gene Norman,55,Female,Nikon D,21-12-2021,Refund Request,Payment issue,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1752,
4446,Alexander Ramos,20,Male,Garmin Forerunner,19-01-2021,Technical Issue,Refund request,Pending Customer Response,Low,Chat,01-06-2023 10:08,,-1,1,,Other Global,0,0,1747,
4447,Jennifer Bowen,70,Female,Fitbit Charge,25-08-2020,Product Inquiry,Software bug,Open,Medium,Email,,,-1,2,,Other Global,0,0,1641,
4448,Melissa Russell,54,Male,GoPro Action Camera,28-08-2021,Billing Inquiry,Payment issue,Pending Customer Response,Medium,Chat,01-06-2023 21:41,,-1,2,,Other Global,0,0,1634,
4449,Kristy Baker,36,Other,Bose QuietComfort,19-11-2021,Product Inquiry,Network problem,Pending Customer Response,Critical,Chat,01-06-2023 19:03,,-1,4,,Other Global,0,0,1641,
4450,Tyrone Rodriguez,58,Female,Dell XPS,05-07-2020,Refund Request,Refund request,Open,Medium,Email,,,-1,2,,Asia-Pacific,1.35,103.81,1752,
4451,Meagan Beck,56,Female,Samsung Galaxy,25-09-2020,Technical Issue,Payment issue,Pending Customer Response,Medium,Social media,01-06-2023 04:22,,-1,2,,Asia-Pacific,1.35,103.81,1747,
4452,Jennifer Smith,26,Other,Nikon D,15-04-2020,Product Inquiry,Payment issue,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1641,
4453,Kristina Cook,45,Male,Canon DSLR Camera,04-11-2021,Billing Inquiry,Battery life,Closed,Critical,Phone,01-06-2023 15:51,01-06-2023 03:56,574,4,11.916666666666666,Other Global,0,0,1634,4.92
4454,Mark Johnson,48,Male,Dell XPS,29-07-2021,Cancellation Request,Refund request,Closed,High,Email,01-06-2023 02:30,01-06-2023 01:01,672,3,1.4833333333333334,Asia-Pacific,1.35,103.81,1695,9.37
4455,Christopher Chase,31,Other,Bose QuietComfort,04-08-2021,Product Inquiry,Installation support,Pending Customer Response,Low,Social media,01-06-2023 08:41,,-1,1,,Other Global,0,0,1641,
4456,Jack House,20,Male,Bose SoundLink Speaker,01-09-2021,Cancellation Request,Delivery problem,Open,High,Chat,,,-1,3,,Other Global,0,0,1695,
4457,James Andrews,38,Female,Bose SoundLink Speaker,13-01-2020,Refund Request,Refund request,Pending Customer Response,Critical,Social media,01-06-2023 14:42,,-1,4,,Other Global,0,0,1752,
4458,Marcus Schneider,66,Female,Samsung Soundbar,22-03-2020,Product Inquiry,Payment issue,Closed,Low,Email,01-06-2023 14:33,01-06-2023 04:08,1166,1,10.416666666666666,Other Global,0,0,1641,5.56
4459,Michael Hicks,21,Other,Bose SoundLink Speaker,19-04-2020,Refund Request,Product recommendation,Open,Low,Social media,,,-1,1,,Other Global,0,0,1752,
4460,Eddie White,56,Other,GoPro Hero,02-01-2020,Technical Issue,Product compatibility,Closed,Medium,Social media,01-06-2023 20:04,01-06-2023 19:05,1246,2,0.9833333333333332,North America,37.09,-95.71,1747,9.58
4461,Darren Kidd,44,Female,Samsung Soundbar,16-11-2021,Billing Inquiry,Display issue,Pending Customer Response,Low,Social media,01-06-2023 15:40,,-1,1,,Other Global,0,0,1634,
4462,Andrew Elliott,34,Male,Nikon D,29-10-2020,Technical Issue,Cancellation request,Pending Customer Response,High,Phone,01-06-2023 19:33,,-1,3,,Other Global,0,0,1747,
4463,Samantha Bauer,66,Other,LG OLED,31-07-2021,Product Inquiry,Product compatibility,Closed,Low,Email,01-06-2023 22:16,01-06-2023 06:31,670,1,15.75,Other Global,0,0,1641,3.29
4464,Glenn Brown,47,Other,Amazon Kindle,03-02-2021,Refund Request,Product setup,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1752,
4465,Sarah Hawkins,69,Male,LG Smart TV,29-04-2020,Billing Inquiry,Hardware issue,Closed,Low,Email,01-06-2023 10:47,01-06-2023 15:23,1128,1,4.6,Europe,54.52,15.25,1634,8.04
4466,Brooke Holmes,30,Male,Google Nest,08-03-2020,Billing Inquiry,Product compatibility,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1634,
4467,Heather Morrison,58,Male,Xbox,17-04-2021,Product Inquiry,Refund request,Open,Low,Chat,,,-1,1,,Other Global,0,0,1641,
4468,Richard Chandler,40,Female,Sony 4K HDR TV,03-03-2021,Cancellation Request,Hardware issue,Pending Customer Response,Critical,Chat,01-06-2023 05:50,,-1,4,,Other Global,0,0,1695,
4469,Steven Reynolds,53,Female,Asus ROG,08-10-2020,Cancellation Request,Product setup,Pending Customer Response,Medium,Phone,01-06-2023 07:14,,-1,2,,Other Global,0,0,1695,
4470,Kristina Munoz,30,Female,Roomba Robot Vacuum,29-04-2021,Billing Inquiry,Network problem,Pending Customer Response,Critical,Chat,01-06-2023 04:06,,-1,4,,Other Global,0,0,1634,
4471,Ann Carter,18,Female,Roomba Robot Vacuum,11-09-2021,Technical Issue,Hardware issue,Pending Customer Response,High,Email,01-06-2023 21:24,,-1,3,,Other Global,0,0,1747,
4472,Michael Campos,23,Male,MacBook Pro,24-09-2020,Product Inquiry,Delivery problem,Open,Low,Email,,,-1,1,,Other Global,0,0,1641,
4473,Ellen Gregory,55,Male,Canon EOS,05-04-2021,Billing Inquiry,Display issue,Open,Low,Phone,,,-1,1,,North America,37.09,-95.71,1634,
4474,Christine Taylor,21,Male,Google Nest,05-06-2021,Technical Issue,Hardware issue,Closed,High,Email,01-06-2023 08:46,01-06-2023 10:25,726,3,1.65,Other Global,0,0,1747,9.3
4475,Zachary Vasquez,27,Male,Nikon D,19-04-2021,Billing Inquiry,Account access,Pending Customer Response,High,Email,01-06-2023 12:14,,-1,3,,Other Global,0,0,1634,
4476,Nancy Brown,60,Male,Canon DSLR Camera,25-03-2021,Product Inquiry,Data loss,Closed,High,Social media,01-06-2023 22:53,01-06-2023 21:02,798,3,1.85,Other Global,0,0,1641,9.21
4477,Meagan Wong,46,Other,LG Washing Machine,05-04-2021,Product Inquiry,Display issue,Open,Critical,Social media,,,-1,4,,Other Global,0,0,1641,
4478,Eric Torres,21,Male,Adobe Photoshop,17-02-2021,Product Inquiry,Refund request,Closed,Low,Chat,01-06-2023 02:42,01-06-2023 11:00,834,1,8.3,Other Global,0,0,1641,6.46
4479,Jane Hall,52,Female,Nintendo Switch Pro Controller,16-03-2021,Technical Issue,Delivery problem,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1747,
4480,Carly Love,34,Other,Apple AirPods,13-10-2020,Billing Inquiry,Installation support,Open,Low,Email,,,-1,1,,Other Global,0,0,1634,
4481,Daniel Ortiz,20,Other,Microsoft Surface,24-09-2021,Technical Issue,Hardware issue,Closed,High,Chat,01-06-2023 17:37,01-06-2023 16:25,615,3,1.2,Other Global,0,0,1747,9.49
4482,Chad Waters,27,Female,Microsoft Office,20-04-2020,Refund Request,Product compatibility,Closed,Critical,Email,01-06-2023 23:00,01-06-2023 14:01,1137,4,8.983333333333333,Latin America,-14.23,-51.92,1752,6.17
4483,Jessica Williams,53,Male,Apple AirPods,05-08-2020,Billing Inquiry,Battery life,Pending Customer Response,Medium,Phone,01-06-2023 07:19,,-1,2,,Other Global,0,0,1634,
4484,Cesar Allison,39,Male,Microsoft Office,25-08-2021,Technical Issue,Display issue,Pending Customer Response,Low,Email,01-06-2023 05:49,,-1,1,,Latin America,-14.23,-51.92,1747,
4485,Karen Branch,18,Male,Autodesk AutoCAD,15-12-2020,Technical Issue,Cancellation request,Closed,High,Social media,01-06-2023 20:26,01-06-2023 11:54,898,3,8.533333333333333,Middle East,23.88,45.07,1747,6.36
4486,Michael Reynolds,44,Male,Microsoft Xbox Controller,06-02-2021,Cancellation Request,Software bug,Pending Customer Response,High,Email,01-06-2023 01:03,,-1,3,,Other Global,0,0,1695,
4487,Mr. Marvin Berry DDS,33,Female,PlayStation,21-02-2020,Billing Inquiry,Account access,Pending Customer Response,Medium,Phone,01-06-2023 15:45,,-1,2,,Other Global,0,0,1634,
4488,Christopher Hays,53,Male,Apple AirPods,06-01-2020,Product Inquiry,Installation support,Open,Low,Phone,,,-1,1,,Other Global,0,0,1641,
4489,Eugene Stevens,24,Female,Bose SoundLink Speaker,13-07-2021,Billing Inquiry,Delivery problem,Pending Customer Response,Medium,Social media,01-06-2023 00:29,,-1,2,,Other Global,0,0,1634,
4490,Veronica Jackson,66,Female,Garmin Forerunner,15-01-2020,Product Inquiry,Data loss,Open,High,Phone,,,-1,3,,Other Global,0,0,1641,
4491,Crystal Ayala,32,Other,GoPro Action Camera,28-09-2020,Technical Issue,Network problem,Closed,Critical,Phone,01-06-2023 23:12,01-06-2023 19:13,976,4,3.983333333333333,Other Global,0,0,1747,8.3
4492,Susan Collins,19,Other,Microsoft Office,02-02-2020,Refund Request,Product compatibility,Open,High,Email,,,-1,3,,Latin America,-14.23,-51.92,1752,
4493,Dylan Chapman,49,Male,Canon EOS,13-11-2020,Product Inquiry,Data loss,Closed,Critical,Phone,01-06-2023 09:22,01-06-2023 10:22,930,4,1,North America,37.09,-95.71,1641,9.57
4494,Christopher Browning,31,Male,Dyson Vacuum Cleaner,27-08-2021,Cancellation Request,Product compatibility,Pending Customer Response,Low,Email,01-06-2023 10:15,,-1,1,,Other Global,0,0,1695,
4495,Yolanda Jones,22,Male,Dell XPS,12-10-2020,Cancellation Request,Data loss,Pending Customer Response,Medium,Phone,01-06-2023 07:29,,-1,2,,Asia-Pacific,1.35,103.81,1695,
4496,Nicholas Murray,26,Female,Nikon D,08-03-2021,Refund Request,Refund request,Closed,Low,Social media,01-06-2023 12:43,01-06-2023 01:10,815,1,11.55,Other Global,0,0,1752,5.08
4497,Joseph Vasquez,56,Female,Roomba Robot Vacuum,24-06-2021,Technical Issue,Delivery problem,Closed,High,Email,01-06-2023 20:37,01-06-2023 22:21,707,3,1.7333333333333334,Other Global,0,0,1747,9.26
4498,Micheal Diaz,67,Other,Samsung Soundbar,01-11-2021,Product Inquiry,Software bug,Closed,High,Email,01-06-2023 18:23,01-06-2023 02:51,577,3,15.533333333333331,Other Global,0,0,1641,3.38
4499,Jennifer Edwards,40,Female,Asus ROG,04-11-2020,Technical Issue,Product recommendation,Pending Customer Response,Medium,Social media,01-06-2023 15:34,,-1,2,,Other Global,0,0,1747,
4500,Emily Morales,50,Male,Samsung Soundbar,30-08-2020,Product Inquiry,Data loss,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1641,
4501,Rhonda White,61,Male,Microsoft Office,10-03-2021,Billing Inquiry,Installation support,Closed,Low,Email,01-06-2023 04:43,31-05-2023 23:34,812,1,5.15,Latin America,-14.23,-51.92,1634,7.81
4502,Melissa Butler,42,Other,Roomba Robot Vacuum,23-07-2020,Billing Inquiry,Product compatibility,Open,Low,Social media,,,-1,1,,Other Global,0,0,1634,
